id,fecha,tweet,pais,miedo,ira,expectante,confianza,sorpresa,tristeza,repulsion,alegria,positivo,negativo,emociones,polaridad,palabra,emocion,puntuacion,,,,
9234,2024-03-29 02:22:34,"Hoy fue un día de la chingada, así con todas sus letras. Entraron a robar al lugar donde trabajo y me da coraje la inseguridad y la impunidad en la que vivimos. Porque esos hijos de su #%^*, no saben el esfuerzo con el que se mantiene esa escuela, que es pública.",Venezuela,2,1,1,0,0,1,0,0,2,2,['miedo'],neutro,robar,tristeza,0.656,,,,
9235,2024-03-29 00:59:17,"¿Qué pasa a los ciudadanos sin un estado de derecho? 

- Inicia la justicia por propia mano. 

- Comisión de más delitos. 

- Mayor corrupción. 

-  Mayor inseguridad. 

- Pérdida de salud. 

- Caos e impunidad.

- Pobreza y muerte.",Mexico,2,1,1,1,1,1,2,0,2,3,"['miedo', 'repulsion']",negativo,muerte,tristeza,0.915,,,,
9236,2024-03-28 22:35:41,"En Taxco secuestraron y asesinaron a Camila de 8 años.

La inseguridad en el país sigue en aumento por una razón: la enorme impunidad que se vive. 

Las probabilidades de ser castigado por un crimen en México son bajísimas, tan solo 1 de cada 100 delitos son resueltos.

Mientras",Mexico,2,2,1,0,0,1,3,0,1,4,['repulsion'],negativo,crimen,miedo,0.719,,,,
9243,2024-03-27 10:53:35,"El ministro de la Corte Suprema provincial DANIEL ERBETTA, sobre la situación de Rosario: ""La plata no se lava en los barrios periféricos. Se hacen en lugares muy céntricos. Es la misma gente que se queja de la inseguridad"".

En 
@Cadena3_Rosario
.",Argentina,4,3,2,0,0,2,2,0,0,5,['miedo'],negativo,situación,tristeza,0.621,,,,
9244,2024-03-26 23:13:58,"El decreto zanahoria prometía reducir la inseguridad, los accidentes de transito y el narcotráfico. 15 años después todos esos indicadores subieron y lo único que bajó fue la experiencia turística y la vida nocturna panameña.",Panama,1,0,1,0,1,0,0,0,1,2,"['miedo', 'expectante', 'sorpresa']",negativo,inseguridad,miedo,0.484,,,,
9245,2024-03-26 22:57:52,"no puede ser q en todo rosario no haya un millonario excéntrico con traumas familiares q sepa pelear, tenga un disfraz y esté harto de la inseguridad",Argentina,1,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484,,,,
9246,2024-03-26 18:52:54,"""Bueno, sí, nos dejaron sin vacunas, sin quimios, sin refugios para mujeres violentadas, sin metro, sin INADEM, sin fideicomisos, sin escuelas de tiempo completo, con libros de texto basura, con gazolinazos, con mucha inseguridad, pero... ¿quién te regala 3 mil pesos al mes?""",Argentina,1,0,0,0,0,1,1,0,2,2,"['miedo', 'tristeza', 'repulsion']",neutro,basura,repulsion,0.719,,,,
9250,2024-03-24 22:17:50,"Como se sentirá Petro al saber que los policias, militares retirados ayudarán para frenar la inseguridad, y que Antioquia está reuniendo dinero para terminar una carretera.
Eso sigue demostrando que gobernar le QUEDO GRANDE",Colombia,1,1,1,2,1,0,0,1,2,1,['confianza'],positivo,dinero,expectante,0.586,,,,
9251,2024-03-24 15:28:23,"¡Hasta cuando nuestras vidas seguirán comportándose como un péndulo en relación a la inseguridad! 

Tenemos que tomar decisiones en beneficio de la sociedad desde nuestras competencias y terminamos siendo atacados por ese minúsculo grupo que busca someter a la ciudadanía y",Ecuador,2,0,0,0,0,0,0,0,1,1,['miedo'],neutro,inseguridad,miedo,0.484,,,,
9252,2024-03-24 13:41:03,"No solo es la crisis de la economía y la brutal inseguridad ciudadana que se sufre en Ecuador, también es el evidente desastre institucional que ha normalizado la mentira y el abuso. Solo hay que observar a la Asamblea Nacional haciendo de Celestina frente a lo que ocurre en un",Ecuador,4,4,0,2,1,3,3,0,1,6,"['miedo', 'ira']",negativo,desastre,miedo,0.875,,,,
9253,2024-03-24 13:27:29,"Asesinan a una alcaldesa en Manabí. Masacran a varios en Santa Elena. Preparan un atentado con explosivos en un partido de fútbol Cotopaxi.

Todo en medio del estado de excepción. Vuelve a agravarse la situación de inseguridad en el país.",Ecuador,2,0,2,0,0,1,1,1,2,2,"['miedo', 'expectante']",neutro,situación,tristeza,0.621,,,,
9676,2024-03-22 23:25:34,"Veo a muchos aquí ""aprovechando"" los secuestros masivos e inseguridad rampante, para invitar a no votar por MORENA. 

Yo lo que veo es que MORENA junto al NARCO ya están rompiendo al país, para preparar la cancelación de las elecciones presidenciales por no haber garantías.",EEUU,1,1,2,1,1,1,0,1,2,2,['expectante'],neutro,preparar,expectante,0.633,,,,
9677,2024-03-22 20:11:53,"En 2012 
@AccionNacional
 entregó el proyecto a 
@ElFinanciero_Mx
 de una cárcel de máxima seguridad. Es fecha de que no la han podido concluir. Pero, viene la candidata x y nos dice, que la solución para la inseguridad nacional es construir más cárceles. 
¿Cómo? ¿Alguien entiende?",EEUU,2,0,0,1,0,1,0,0,2,2,['miedo'],neutro,cárcel,tristeza,0.656,,,,
9682,2024-03-20 17:49:01, #AHORA | Estados Unidos ordena la evacuación de sus ciudadanos en Haití ante la grave situación de inseguridad.,Argentina,3,1,1,0,0,2,1,0,0,4,['miedo'],negativo,grave,tristeza,0.704,,,,
9685,2024-03-20 02:10:54,"Si yo fuera el chino no me gustaría ganar también la moto, me daría vergüenza e inseguridad. Así de mal vivo.",Argentina,2,0,0,0,0,1,1,0,1,3,['miedo'],negativo,mal,miedo,0.833,,,,
9686,2024-03-20 02:07:09,"Si alguien conoce a 
@Julio_Alak
 avisenle que ganó las elecciones y es el intendente de La Plata. La ciudad colapsada x el agua, las plazas y ramblas son una selva y la inseguridad es moneda corriente.",Argentina,2,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484,,,,
9687,2024-03-19 13:33:02,"Qué irresponsabilidad la de Vargas Lleras comprarle la cortina de humo de una constituyente a Petro. Con la inseguridad desbordada y la fragilidad de la economía, quedaríamos en la inmunda: el gobierno en campaña dilapidando el presupuesto y los políticos sacando su gran tajada.",Colombia,2,0,0,2,0,1,0,0,0,4,"['miedo', 'confianza']",negativo,inseguridad,miedo,0.484,,,,
9689,2024-03-19 03:53:13,"100 DÍAS de 
@JMilei
 

Evitó la hiperinflación que nos dejó activada el gobierno anterior.
Comenzó el proceso sostenido de desinflación.
Terminó con los piquetes.
Se plantó contra la inseguridad y el narcoterrorismo.",Argentina,2,1,0,0,0,0,0,0,0,3,['miedo'],negativo,inseguridad,miedo,0.484,,,,
9690,2024-03-19 03:34:03,"Las imágenes que se dieron a conocer hoy de lo sucedido en  Cazones es lo peor y más descarado que he visto en mi vida ...

Estoy hasta la Puta Madre de esta Maldita Inseguridad ...

Es demasiado ...",Argentina,1,1,0,0,0,1,0,0,0,2,"['miedo', 'ira', 'tristeza']",negativo,descarado,ira,0.5,,,,
9691,2024-03-19 03:13:22,"Que la duda y la inseguridad no maten tu intuición, haz eso que estás sintiendo en tu corazón… por algo lo estás sintiendo. ",Colombia,2,0,0,2,0,1,0,1,2,2,"['miedo', 'confianza']",neutro,intuición,confianza,0.555,,,,
9692,2024-03-18 23:06:38,"Movió toda su maquinaria y discurso, a entucar la Constituyente y descuidará las reformas de la salud, pensional y laboral, la paz total, el CO2, los ferrocarriles, la reforma agraria, la inseguridad, el turismo, ecopetrol, y todos sus proyectos.

Al final, nada.",Colombia,1,0,1,1,0,1,0,1,2,2,"['miedo', 'expectante', 'confianza', 'tristeza', 'alegria']",neutro,paz,confianza,0.602,,,,
10126,2024-03-18 16:21:17,"Mucho drama, mucho análisis le meten a esa Consulta de NOBITA; 99% son preguntas cojudas que no resuelven en nada la inseguridad y, lo único que busca, es convertirlos en BESTIAS DE CARGA sin derechos. 
Vayan, desclasados, pongan nomás el látigo en las manos de los empresarios!",Colombia,1,1,0,0,1,1,0,0,1,3,"['miedo', 'ira', 'sorpresa', 'tristeza']",negativo,nada,tristeza,0.594,,,,
10131,2024-03-17 22:56:36,"Ya venimos con TN de Noche. 20 hs Enseguida 
@PatoBullrich
 preguntamos por el plan para uno de los temas más preocupantes: La inseguridad",Argentina,1,0,1,0,0,0,0,0,0,1,"['miedo', 'expectante']",negativo,inseguridad,miedo,0.484,,,,
10132,2024-03-17 13:18:32,"Ganancias:  Dicen que es ""progresista"" gravar con el impuesto a las Ganancias el salario y las jubilaciones ( salario diferido), incluyendo horas extras, vales de comida, ...Y genera ""inseguridad jurídica"" gravar más las altas rentas .  ¿Qué les parece?",Argentina,1,0,0,1,0,1,0,3,3,2,['alegria'],positivo,salario,expectante,0.516,,,,
10133,2024-03-16 20:58:31,"¿Dónde hay más inseguridad?

¿Donde gobernó Clara Brugada o donde gobernó Santiago Taboada?",Mexico,1,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484,,,,
10137,2024-03-15 18:12:45,"Valencia está ya en el TOP 5 de comunidades como más violaciones.

Gobierna PP y VOX.

Nada ha cambiado en Valencia, las violaciones siguen aumentando, los robos también y la inseguridad también.

El Gobierno PP/VOX han decidido que para combatir eso crearán 6 ""puntos violetas""",Spain,1,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484,,,,
10139,2024-03-15 13:21:54,"El mayor problema  de este país es la inseguridad.

Y la oposición, en lugar de proponer a un perfil  formal con presencia, capacidad, experiencia y talento para resolverlo.

Propone a Xóchitl, un candidata vulgar, sin experiencia y que es hermana de una secuestradora.",Mexico,2,1,0,0,0,2,1,0,3,4,"['miedo', 'tristeza']",negativo,vulgar,repulsion,0.719,,,,
10140,2024-03-15 03:42:12,"14 DE MARZO: No te preocupes ni te llenes de inseguridad, porque Dios ha preparado grandes cosas para tu vida.",Colombia,2,0,2,2,0,0,0,1,2,1,"['miedo', 'expectante', 'confianza']",positivo,preparado,confianza,0.703,,,,
10141,2024-03-15 01:03:43," SI AL GOBIERNO LE VA BIEN LA CASTA SE TERMINA.

 ¿Qué sería que al gobierno le vaya bien?

 Inflación cero para 2025.
 Emisión cero.
 Reservas robustas
 Levantamiento del cepo para junio.
 Normalización del orden público (menos piquetes, Menos inseguridad, Menos",Argentina,2,1,1,0,0,0,0,0,1,4,['miedo'],negativo,inseguridad,miedo,0.484,,,,
10142,2024-03-14 22:48:17,"Entre los cortes de luz, la falta de agua,  los 40 grados de calor, el dengue, la inseguridad y la decadente infraestructura, Tucuman es una provincia inhabitable",Argentina,2,1,0,0,0,0,1,0,0,2,['miedo'],negativo,falta,repulsion,0.734,,,,
10143,2024-03-14 20:26:47,"¿Sabe, 
@magalonik
? Soy de Iztapalapa y soy moreno.

Votaré por el «güerito» Santiago Taboada.

¿Por qué? Principalmente porque estoy harto de la inseguridad que hay en la CDMX y porque mi mamá, quién aún vive en #Iztapalapa, sigue recibiendo agua de pésima calidad.

Saludos.",Mexico,2,0,0,0,0,0,0,0,0,2,['miedo'],negativo,inseguridad,miedo,0.484,,,,
10578,2024-03-14 03:38:02,"Dice 
@gibranrr
 que la violencia no es generada por la pobreza, que decirlo es criminalizar a los pobres y encima es un discurso muy de la derecha. 

Tengo una enorme duda, ¿cuál es el diagnóstico de Movimiento Ciudadano sobre las razones que originan la violencia e inseguridad?",Mexico,6,4,1,2,0,5,2,0,0,8,['miedo'],negativo,violencia,miedo,0.812,,,,
10587,2024-03-14 18:06:35,que inseguridad mis piernas,Mexico,1,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484,,,,
10588,2024-03-14 14:11:26,"Para una pyme debe ser difícil ""pagar mejores salarios"" cuando debe enfrentar la competencia desleal del comercio informal, inseguridad, baja productividad del capital humano y un E° que le aumenta impuestos y pone trabas burocráticas.",Chile,2,1,2,3,1,1,1,2,4,3,['confianza'],positivo,competencia,confianza,0.75,,,,
10591,2024-03-14 04:54:27,"PONGAN ATENCIÓN

Claudio X González, junto al resto del GRUPO DE PODER ECONÓMICO, sus MEDIOS DE MANIPULACIÓN el  PODER JUDICIAL y la nefasta ATLAS NETWORK, intentan calentar el ambiente con el mito de la inseguridad para impulsar el GOLPE BLANDO

Si el PUEBLO los ignora, FRACASAN",Mexico,1,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484,,,,
10595,2024-03-13 20:49:59,"El primer paso para arreglar un problema es reconocerlo, cómo podría Sheinbaum detener la inseguridad, mejorar el sistema de salud o combatir la corrupción si en su mente delirante todo está bien. 

#XochitlGalvezPresidenta2024",Spain,3,1,2,2,1,1,1,2,1,5,['miedo'],negativo,corrupción,repulsion,0.656,,,,
10597,2024-03-13 18:39:06,"Acabo de escuchar un entrevista a Oviedo donde dice que por culpa de la Paz Total Bogotá está “inundada de droga” y ese es el origen de la inseguridad. El mismo Oviedo que he visto soplado en farras. La droga solo es un problema cuando la venden y consumen los pobres, al parecer.",Colombia,2,0,0,0,0,2,1,0,0,3,"['miedo', 'tristeza']",negativo,culpa,tristeza,0.75,,,,
10598,2024-03-13 18:21:24,"#Inseguridad. 
@JMilei
 anunció que evalúan vender las cárceles de CABA con alto valor inmobiliario y, con esos fondos, construir cárceles de máxima seguridad alejadas de la Ciudad. También analiza privatizarlas, como en otros países. Qué opinás? #cárceles #Narcotráfico",Argentina,0,0,0,1,0,0,0,0,2,0,['confianza'],positivo,valor,confianza,0.695,,,,
10601,2024-03-13 15:00:42,"Con los sucesos de los últimos tiempos podríamos decir que Rosario sepultó su desarrollo turístico. Si se contiene el flagelo de la inseguridad, aún así, será un gran esfuerzo posicionar a la ciudad como un destino para el descanso y el entrenamiento. Ni noche tenemos.",Argentina,1,0,2,0,0,0,0,0,2,2,['expectante'],neutro,destino,expectante,0.703,,,,
10602,2024-03-13 14:07:17,El Ministro de Comercio de Suecia afirmó ayer que la inseguridad y burocracia son los frenos para los inversionistas suecos en el país. Será que el señor es un conspirador contra la 4T? Todos ven lo que López y su candidata No quieren ver.,Mexico,2,1,1,2,0,0,1,0,1,3,"['miedo', 'confianza']",negativo,conspirador,repulsion,0.578,,,,
10606,2024-03-13 11:33:32,"A 
@intiasprilla
 le tocó pararse para proteger a 
@PizarroMariaJo
 del pedazo de basura humana de JP Hernández.
Mi solidaridad para Maria José.
Las mujeres no deberíamos sentir miedo, intimidación, inseguridad en ningún espacio y menos en el congreso de la República.
Ese señor no",Colombia,3,1,1,3,1,1,2,0,2,4,"['miedo', 'confianza']",negativo,miedo,miedo,0.828,,,,
11024,2024-03-13 01:32:50,"Es preocupante el nivel de inseguridad que se vive hoy en el país y todo se debe a la falta de voluntad política de este gobierno de cuarta para combatir la extorsion y evitar que los violentos sigan sembrando miedo.
El estado mexicano cuenta con las capacidades para lograr la",Mexico,6,2,2,3,1,1,1,1,3,5,['miedo'],negativo,miedo,miedo,0.828,,,,
11027,2024-03-12 23:38:33,"Estoy viendo el debate de moción de censura al Ministro de Defensa y ver a los cínicos del Pacto Histórico demandar respeto, cuando se les confronta con las cifras de inseguridad que estamos padeciendo los colombianos, que no tenemos escoltas y camionetas blindadas como ellos…",Colombia,1,1,0,0,0,1,0,0,1,3,"['miedo', 'ira', 'tristeza']",negativo,inseguridad,miedo,0.484,,,,
11041,2024-03-12 01:51:47,"Aquí 
@Claudiashein
 negando la militarización, el militarismo, la persistencia de la inseguridad y la corrupción, y otras críticas/diagnósticos en el documento  “Compromiso por la paz” que suscribió y firmó. 

Ya quedó clara su postura y su lema de gobierno: “No estoy de acuerdo",Mexico,2,0,3,2,1,0,1,2,4,4,['expectante'],neutro,acuerdo,confianza,0.727,,,,
11042,2024-03-12 01:16:24,"Esta es una diferencia clara entre una y otra candidata presidencial:
@XochitlGalvez
 sabe que la inseguridad es el principal problema del país y asume los compromisos ante el Episcopado Mexicano. 

En cambio, 
@Claudiashein
 firmó los compromisos pero dijo que el país no vive un",Mexico,3,0,0,0,0,1,0,0,1,2,['miedo'],negativo,inseguridad,miedo,0.484,,,,
11474,2024-03-12 00:46:11,".
@Claudiashein
: lo que hiciste hoy ante la Conferencia del Episcopado es una falta de respeto, pero sobre todo, es un acto de soberbia al no reconocer la inseguridad del país. 
  
Mientes sobre las cifras de violencia, mientes cuando dices que eres ambientalista y mientes cuando",Mexico,3,2,0,0,0,1,1,0,0,3,['miedo'],negativo,violencia,miedo,0.812,,,,
11478,2024-03-11 18:36:58,"Entraron a robar en la casa de uno de mis aseaores en Merlo.

La inseguridad y la violencia en PBA escalan.

Por fortuna su familia no sufrió daños físicos.

Es BRUTAL que nos ""alivie"" saber que no hay muertos ni heridos... ""pudo ser peor"".

Estamos mal.",Argentina,4,2,1,1,1,3,0,1,3,5,['miedo'],negativo,mal,miedo,0.833,,,,
11482,2024-03-11 11:47:54,"La ONU parece no tener el más mínimo interés de resolver ningún problema: 

1- 
@elonmusk
 ofreció todos los recursos necesarios si ellos le explicaban cómo resolverían para siempre el problema del hambre y NADA.

2- 
@nayibbukele
 dice resolver la inseguridad de Haití y NADA.",Republica Dominicana,3,0,0,1,0,2,0,1,1,4,['miedo'],negativo,inseguridad,miedo,0.484,,,,
11483,2024-03-11 04:33:09,"El abuelito Moreno peca de progre con la inseguridad (además de en lo económico), ¿que puede ser más beneficioso para el trabajador que vive en zonas alejadas de los centros urbanos que el estado lo proteja a él y a su familia? ¿Cómo vas a estar del lado de los chorros? Gorila.",Republica Dominicana,1,0,0,0,0,0,0,0,3,1,['miedo'],positivo,familia,alegria,0.5,,,,
11485,2024-03-11 01:24:56,"El ataque a los narcos en Rosario es una gran noticia. Imprescindible. Por fin!

Tengamos cuidado con el desplazamiento de esas lacras a La Matanza y otros puntos del país

Fundamental el apoyo político para hacerlo global 

Inseguridad y terror es letal también para la economía",Argentina,3,1,0,1,0,1,1,0,0,3,['miedo'],negativo,terror,miedo,0.953,,,,
11486,2024-03-10 23:28:59,"Pocas cosas son tan condenables como querer sacar ventajas políticas frente al doloroso flagelo de la inseguridad. En esto debemos estar todos unidos. Lamentablemente, el post del Presidente no va en esa dirección.
Mi solidaridad con el gobernador Pullaro y todos los santafecinos",Argentina,2,1,0,3,0,1,1,0,2,2,['confianza'],neutro,doloroso,miedo,0.844,,,,
11487,2024-03-10 20:21:20,"Poner como reservados los datos de cementerios clandestinos y monopolizar  la información la inseguridad es uno de los pilares del modelo Bukele para decir que ya no hay feminicidios. No lo nombran, no existe #ElSalvadorFeminicida",EEUU,1,0,0,0,0,0,0,0,2,1,['miedo'],positivo,información,confianza,0.5,,,,
11488,2024-03-10 17:23:07,"Luis Donaldo es un líder ausente que como alcalde no hizo nada, se escondió de las crisis; en la crisis de inseguridad no apareció, en la crisis el agua no apareció; y ahora simplemente se desaparece.",Mexico,1,0,0,1,0,2,0,0,1,6,['tristeza'],negativo,crisis,miedo,0.766,,,,
11879,2024-03-10 16:39:32,"Matar ciudadanos argentinos para ""enviar un mensaje"" al gobierno y a la sociedad es terrorismo, no es inseguridad ni nada parecido, TERRORISMO y tenemos leyes muy claras al respecto.",Argentina,3,1,1,1,0,3,1,0,0,5,"['miedo', 'tristeza']",negativo,terrorismo,miedo,0.969,,,,
11883,2024-03-10 14:45:20,"Es entendible que el tema de la inseguridad ocupe un lugar central entre las oposiciones, y que estas busquen aprovecharse de uno de los puntos débiles del oficialismo. De eso se tratan las campañas electorales. Lo inadmisible es que sus planteamientos sean tan débiles e",Mexico,1,1,0,0,0,0,1,0,0,3,"['miedo', 'ira', 'repulsion']",negativo,inseguridad,miedo,0.484,,,,
11885,2024-03-10 04:38:59,"En el país con la inflación más alta del mundo, le preguntas a cualquier rosarino ¿qué es lo que más le preocupa?, y la inmensa mayoría te va a decir ""LA INSEGURIDAD""
Así de mal estamos.",Argentina,1,0,0,0,0,0,0,0,0,2,['miedo'],negativo,mal,miedo,0.833,,,,
11886,2024-03-10 04:06:53,LA INSEGURIDAD EN ROSARIO ES ASUNTO FEDERAL. Hicieron campaña 6 meses hablando de la inseguridad de rosario y están TODOS peleándose por tuiter a ver quien cobra 30 pesos más. LAS PAGA SIEMPRE EL LABURANTE.,Argentina,2,0,0,0,0,0,0,0,0,1,['miedo'],negativo,cobra,miedo,0.703,,,,
11887,2024-03-10 03:50:21,"javkin hijo de re mil puta te pasaste toda tu gestión anterior llorando que no podías hacer nada por la inseguridad porque le correspondía a provincia y ahora no paran de matar gente, por qué no te vas un poco a la concha de tu madre",Argentina,1,1,1,1,0,3,1,1,2,6,['tristeza'],negativo,matar,miedo,0.962,,,,
11891,2024-03-09 03:48:44,"Assssssco el gobierno de Zacatecas, así se pusieran con la perra inseguridad en la que está sumergida el Estado, así como agreden nos cuidaran a los ciudadanos.",Mexico,3,1,0,0,0,1,1,0,0,3,['miedo'],negativo,perra,ira,0.803,,,,
11892,2024-03-09 02:15:09,"Todos nos damos cuenta que 
@XochitlGalvez
 usa en exceso al hablar la muletilla ""O SEA"". Las personas que utilizan en exceso muletillas, denotan inseguridad, desorden lingüístico, nerviosismo y escasez de estructura intelectual para hilar ideas. 
Escúchenla yo no lo invento.",Mexico,4,2,0,2,0,1,2,0,3,5,['miedo'],negativo,nerviosismo,miedo,0.627,,,,
11893,2024-03-09 01:55:40,"El operativo que nunca despliegan ante la inseguridad de la ciudad ahora sí lo pusieron a reprimir la marcha del 8M. Dispararon aturdidoras a las niñas y mujeres que protestaban en una plaza de Bolívar totalmente oscura! 
@CarlosFGalan",Mexico,2,1,0,0,0,1,0,0,1,2,['miedo'],negativo,reprimir,miedo,0.5,,,,
12333,2024-03-07 14:46:04,"Te das cuenta que estás perdiendo tu identidad nacional cuando vas en el trasporte público y te sientes el extraño en tu propia casa. 

Por no hablar de la inseguridad ..",Spain,1,1,1,1,0,1,1,0,3,3,"['miedo', 'ira', 'expectante', 'confianza', 'tristeza', 'repulsion']",neutro,perdiendo,tristeza,0.594,,,,
12343,2024-03-07 23:47:08,"Si te preocupa la inseguridad, a aguantarse.

Eso sí: un juez federal en cuyo edificio robaron a un vecino, ordenó a la Policía Federal que le ponga custodios 24x7

Se los pagamos entre todos desde hace 2 años y sigue ...

Casta judicial a full.

Vergonzoso.",Argentina,1,0,2,2,0,0,0,0,3,1,"['expectante', 'confianza']",positivo,judicial,confianza,0.641,,,,
12344,2024-03-07 21:37:30,"Y cada vez se pone más preocupante la situación de inseguridad en Chile. La Corte Suprema ordena la eliminación de datos personales de jueces de Arica, incluyendo declaraciones de patrimonio, por temor a represalias del crimen organizado, en medio del juicio contra Los Gallegos,",Argentina,5,2,3,1,1,2,2,0,1,6,['miedo'],negativo,crimen,miedo,0.719,,,,
12347,2024-03-07 17:47:36,"Me generan más inseguridad las feas que las bonitas porque a esas si les vale verga si el man tiene novia o no, desde que les presten atención ahí están :(((",EEUU,1,0,1,2,0,0,0,1,2,1,['confianza'],positivo,novia,expectante,0.641,,,,
12348,2024-03-07 15:06:49,"Rosario tiene un intendente que es una vergüenza, el Concejo un antro que no sirve para nada. Taxistas movilizados por el crimen de dos compañeros. La ciudad estallada de inseguridad mientras los narcos siguen dando órdenes desde las cárceles.",Argentina,2,0,0,0,0,2,2,0,1,4,"['miedo', 'tristeza', 'repulsion']",negativo,crimen,miedo,0.719,,,,
12351,2024-03-07 12:34:44,"¿Qué buscan poniendo en redes sociales que Benedetti no puede jugar más? Les guste o no, va a jugar, al menos hasta mediados de año. En base a eso podés intentar darle confianza, o podés elegir sumar likes a costas de llenar de inseguridad a un pibe de 21 años",Argentina,1,0,0,4,0,0,0,0,1,3,['confianza'],negativo,inseguridad,miedo,0.484,,,,
12354,2024-03-06 18:25:09,"Les importa poco la bicameralidad o el Senado. Les importa únicamente la reelección. En un país empobrecido, con inseguridad y una epidemia de dengue, los congresistas prefieren legislar para sí mismos.",Mexico,2,1,1,0,1,1,1,0,1,2,['miedo'],negativo,epidemia,miedo,0.776,,,,
12355,2024-03-06 17:41:09,"En Morena vamos a apoyar la propuesta de la Dra. Claudia Sheinbaum para la consolidación de la Guardia Nacional, una coordinación que incluya a las fiscalías y policías estatales, así como atender las causas económicas y sociales de la inseguridad y la necesaria reforma al Poder",EEUU,2,0,0,1,0,0,0,0,2,1,['miedo'],positivo,Guardia,confianza,0.5,,,,
12356,2024-03-06 14:33:48,"Que triste es ver al Ministro Zaldivar dar explicaciones tan simplonas en materia de seguridad. Seguir dando como
principal explicación  del fenómeno de la inseguridad las estrategias del pasado significa que no entiende o no quiere entender. Hoy la inseguridad y el dominio del",Mexico,3,0,0,1,0,2,0,0,2,4,['miedo'],negativo,triste,tristeza,0.844,,,,
12357,2024-03-06 14:25:34,"Y no, abrazos no balazos tampoco es una solución. Creo que eso quedó claro este sexenio con los niveles de inseguridad que hay en el país. 

Se necesita que una estrategia integral que incluya el sistema penitenciario y penal, así como propuestas de mediano y largo plazo.",Mexico,2,1,1,1,0,1,0,0,1,3,['miedo'],negativo,inseguridad,miedo,0.484,,,,
12358,2024-03-06 13:41:07,"la tienda de Ishop situada en el Óvalo Gutiérrez en 
@MuniMiraflores
 fue asaltada por 10 delincuentes a combazos
ningún detenido. Todos huyeron como Pedro en su casa
Qué inseguridad vivimos en Miraflores ! 
ahhh pero para cobrar arbitrios son rapidísimos ! ",Peru,2,1,1,0,0,1,0,0,1,2,['miedo'],negativo,detenido,miedo,0.516,,,,
12361,2024-03-06 09:48:00,"¿Sabes qué es MASACRE SOCIAL,  
@Kicillofok
?
Endeudar al país en US$30.000 millones por mala praxis tuya
Dejar al 73% de los menores de 15 años del Conurbano en la pobreza
Dejar a 4 millones de afiliados a IOMA sin cobertura
Tener 1 muerto cada 36 horas en PBA por inseguridad",Mexico,2,1,0,0,0,1,1,0,0,3,['miedo'],negativo,pobreza,tristeza,0.69,,,,
12363,2024-03-06 01:35:30,"Otárola se va y no por las masacres o porq' no supo liderar salidas a la crisis económica o la inseguridad ciudadana,sino por sus escándalos y enfrentamientos con el hmno de Boluarte.Eso da cuenta q' el problema no sólo es Otárola sino la Presidenta,incapaz de liderar un gobierno",Peru,3,0,0,1,0,2,0,0,0,5,['miedo'],negativo,crisis,miedo,0.766,,,,
12811,2024-03-06 01:20:28,"Si el nuevo gabinete no replantea la política de gobierno, empezando por endurecer la lucha contra la inseguridad ciudadana, será más de lo mismo. No se trata solo de cambiar de nombres. Ojalá la Presidente lo entienda y no desaproveche la oportunidad. Seguiré insistiendo en",Peru,2,1,1,1,0,0,0,0,2,3,['miedo'],negativo,lucha,ira,0.868,,,,
12812,2024-03-06 00:55:47,"Renunció Alberto Otarola, cómplice de Dina Boluarte en la traición y represión, responsable de la masacre de Ayacucho y otras decenas de asesinatos. Deja un país sumido en la crisis económica, la inseguridad ciudadana y la corrupción. Que responda a la justicia #CarniceroOtarola",Peru,4,2,0,2,1,1,3,0,2,6,['miedo'],negativo,masacre,tristeza,0.931,,,,
12814,2024-03-05 23:18:22,"Toda la campaña de Xóchitl se trata de ocurrencias discursivas: el pacto de sangre, decir que no va a “culpar a Calderón” por la inseguridad, la cárcel masiva para jóvenes… 

Como un día dice una cosa, al otro día dice otra. No tienen proyecto de nada, muy apenas se levanta para",Spain,3,1,0,1,0,5,1,0,0,6,['tristeza'],negativo,sangre,repulsion,0.828,,,,
12816,2024-03-05 19:15:30,"Para que se entristezcan aún más: international living dice que Colombia es uno de los mejores destinos para vivir pensionado. Mencionan la inseguridad pero le dan todos los puntos a su excelente sistema de salud. Sí, el que nos van a destruir con la reforma a la salud.",Colombia,1,0,0,2,0,0,0,1,2,1,['confianza'],positivo,excelente,alegria,0.812,,,,
12820,2024-03-05 14:47:01,"Negar la gravedad en inseguridad, problemas de agua y salud, solo muestra que nunca fue por México, sino por una ideología que le venía bien a su propio psiquismo (o intereses económicos).",Mexico,2,0,0,0,0,1,0,0,1,1,['miedo'],neutro,inseguridad,miedo,0.484,,,,
